datetime,Accelerometer1RMS,Accelerometer2RMS,Current,Pressure,Temperature,Thermocouple,Voltage,Volume Flow RateRMS,anomaly,changepoint
2020-02-08 18:48:19,0.24596856897372602,0.28972095354274563,8.803266406225463,0.054711,85.8287444122618,29.3323,215.41591887422595,125.0,0.0,0.0
2020-02-08 18:48:20,0.25393971912332325,0.2985339820730521,10.734110485549907,0.054711,85.7021770650444,29.3464,226.1422527589349,125.0,0.0,0.0
2020-02-08 18:48:21,0.25002787500068385,0.29629980320739696,-2.991059900215021,0.054711,85.80916184524331,29.3384,217.88486150624243,125.691,0.0,0.0
2020-02-08 18:48:22,0.242896306089243,0.2970256575758734,-5.673961766030763,0.054711,85.78008541263587,29.3368,218.51031208546345,126.0,0.0,0.0
2020-02-08 18:48:23,0.24528828871881223,0.2858140296579896,10.254063060927217,0.054711,85.58681742082145,29.3431,219.03917101630515,126.0,0.0,0.0
2020-02-08 18:48:25,0.25324928263779894,0.29927544241603715,0.6634530269276522,0.054711,85.79769004450979,29.3352,224.50758011693546,125.311,0.0,0.0
2020-02-08 18:48:26,0.24281180341671227,0.2959109666849062,3.6580234912293856,0.382638,85.25524758435775,29.3352,214.55729967786746,125.0,0.0,0.0
2020-02-08 18:48:27,0.2561365742906269,0.2898995197884814,12.037081054205784,0.710565,85.32521232346038,29.3472,224.83632509187524,125.691,0.0,0.0
2020-02-08 18:48:28,0.2500153387723671,0.29737455706978,-5.681998417551098,0.054711,85.22708655355169,29.3392,228.21422157253346,125.0,0.0,0.0
2020-02-08 18:48:29,0.24976503044148995,0.2895685439488747,5.752411118361955,0.382638,85.40940370439318,29.3374,227.37168496409402,125.0,0.0,0.0
2020-02-08 18:48:30,0.25168741206815987,0.29799233162432,-5.53378543110507,0.382638,85.45063580594235,29.3415,224.39125253023286,125.691,0.0,0.0
2020-02-08 18:48:31,0.2556805517120918,0.28716150246083305,0.3895395706565208,0.710565,85.37426764672895,29.3337,237.92378781868072,125.311,0.0,0.0
2020-02-08 18:48:32,0.2474823795784984,0.29558347988984246,8.80870861850423,0.710565,85.73706798775802,29.335,217.34991872424285,125.0,0.0,0.0
2020-02-08 18:48:33,0.25315915394489874,0.2932612601660614,1.5295993846811071,0.710565,85.42985671715245,29.335,228.03598595150856,125.691,0.0,0.0
2020-02-08 18:48:34,0.2512288129460127,0.28693288276774964,12.60936912806414,0.382638,85.38050676862882,29.3445,214.8802571935795,125.311,0.0,0.0
2020-02-08 18:48:35,0.24609362878438137,0.28900393954597636,3.998023436025242,-0.2732159999999999,85.55088558336547,29.3553,215.15052275879702,125.691,0.0,0.0
2020-02-08 18:48:36,0.2566080198384443,0.2857342058628523,-0.6778646662646257,0.054711,85.28937503357706,29.3537,230.05740711476395,126.0,0.0,0.0
2020-02-08 18:48:37,0.2552119965476203,0.29223640580012156,-2.6640271468697976,0.710565,85.71979293966385,29.3664,229.82470712057065,125.311,0.0,0.0
2020-02-08 18:48:38,0.25282281268935713,0.28984985417681103,-0.10082321087861823,0.054711,85.24617292426468,29.3688,239.07690272682262,125.0,0.0,0.0
2020-02-08 18:48:39,0.2561258263824392,0.29408277644279934,0.33183903100170875,0.054711,85.84000636653793,29.3672,229.58319055317483,125.691,0.0,0.0
2020-02-08 18:48:40,0.2564131399396516,0.28979247167284167,-5.639760628679177,0.054711,85.70029725044108,29.3672,241.50126129609,125.31,0.0,0.0
2020-02-08 18:48:41,0.2536808633645758,0.28983067445854516,0.2736781766356349,0.054711,85.32699109669869,29.3806,214.48449087417862,125.691,0.0,0.0
2020-02-08 18:48:42,0.2558925643305451,0.2961463724307281,2.1343133375603425,0.054711,85.20124272927193,29.3895,215.9467663400297,126.0,0.0,0.0
2020-02-08 18:48:44,0.2534936211686637,0.286243406538699,7.215137448199457,0.054711,85.72842667779214,29.3895,214.34722734667992,125.31,0.0,0.0
2020-02-08 18:48:45,0.2531956794753732,0.29842177796677904,5.917739410070137,0.054711,85.65773702321228,29.3955,218.53456231930974,125.0,0.0,0.0
2020-02-08 18:48:46,0.2521378928669782,0.29770039389271075,6.940514708795632,-0.2732159999999999,85.67215419202225,29.3982,229.09084439920613,125.691,0.0,0.0
2020-02-08 18:48:47,0.2544433722710511,0.29507224897477974,-6.8259448622336585,0.054711,85.69966300543993,29.407,232.1837177746288,125.0,0.0,0.0
2020-02-08 18:48:48,0.24422966482767652,0.29400960076262245,-2.712062723891203,0.382638,85.245843577574,29.394,214.39227910160574,125.691,0.0,0.0
2020-02-08 18:48:49,0.2566465422318896,0.2982708577707156,6.015126492223153,0.054711,85.43097130778469,29.394,241.09145242410398,125.31,0.0,0.0
2020-02-08 18:48:50,0.2564913499897362,0.2881980297671738,2.52251792134899,0.054711,85.27306679804907,29.4027,238.01330348143807,125.691,0.0,0.0
2020-02-08 18:48:51,0.24200580133427368,0.2866826150815871,-6.88589692126598,0.054711,85.75943652749851,29.4093,221.83600216416855,125.31,0.0,0.0
2020-02-08 18:48:52,0.2557000776282854,0.2889699775648073,8.822075986805114,0.054711,85.60334890135228,29.4093,215.3293854827447,125.691,0.0,0.0
2020-02-08 18:48:53,0.24371846953464993,0.29687849879387734,8.19930329349901,0.710565,85.41302767832943,29.4101,218.07820865663172,126.0,0.0,0.0
2020-02-08 18:48:54,0.24726421253075115,0.28605145153668915,3.7888909460120206,0.054711,85.2390181158074,29.4105,216.80482829603326,125.31,0.0,0.0
2020-02-08 18:48:55,0.25428506574562376,0.2938612132913785,-5.683991485083208,0.054711,85.40006468360818,29.4164,216.6962793593394,125.0,0.0,0.0
2020-02-08 18:48:56,0.24426670905440223,0.29974030893680603,8.075583900740531,0.054711,85.4093080174138,29.4098,228.41747066531923,125.691,0.0,0.0
2020-02-08 18:48:57,0.2555651285407775,0.2977492956039142,4.482605826497208,0.054711,85.67254408372054,29.4159,220.33066445757373,125.31,0.0,0.0
2020-02-08 18:48:58,0.25580868409603646,0.292986949541739,8.379155249511195,0.054711,85.61263021100872,29.4086,223.6604716513654,125.0,0.0,0.0
2020-02-08 18:48:59,0.2502271596070148,0.28646422059705906,7.785316498233685,0.054711,85.77512911655623,29.4039,242.3823809810127,125.691,0.0,0.0
2020-02-08 18:49:00,0.24161277788080557,0.2974027513998892,8.792739388867384,0.054711,85.5050098805209,29.4039,233.3325378173671,125.31,0.0,0.0
2020-02-08 18:49:01,0.2464376296578421,0.29409162469125144,3.1911582901508413,0.382638,85.27549149636263,29.4095,241.18070146517113,125.0,0.0,0.0
2020-02-08 18:49:03,0.2521089343650674,0.2871950220223459,-4.232243548946908,0.054711,85.66189456634233,29.4016,217.2677757319531,125.691,0.0,0.0
2020-02-08 18:49:04,0.25837112134015777,0.28689473866072207,6.201322738086878,0.054711,85.69283819676585,29.4092,224.37213742298002,125.31,0.0,0.0
2020-02-08 18:49:05,0.2523648584747898,0.29851769191698746,5.205130590119836,0.054711,85.56297990342894,29.3984,229.49002448867805,125.0,0.0,0.0
2020-02-08 18:49:06,0.24596942506734396,0.29509213297027836,7.598714960275721,0.382638,85.6994656762916,29.3902,215.31665044132924,125.0,0.0,0.0
2020-02-08 18:49:07,0.25240254541383106,0.29737302021886747,-3.6513082994350117,0.054711,85.51905659154856,29.3882,213.16471105976737,125.691,0.0,0.0
2020-02-08 18:49:08,0.25078618885215975,0.2980810252891985,-3.1580798131644667,0.054711,85.53789163825891,29.3877,232.9209561512131,126.0,0.0,0.0
2020-02-08 18:49:09,0.2549097580537777,0.2937039957500473,10.510740061595401,0.054711,85.47593194066177,29.389,232.07243986370554,125.31,0.0,0.0
2020-02-08 18:49:10,0.243342159423396,0.29292996762664103,7.750542842780314,0.054711,85.21419355651136,29.389,225.22167727917886,125.691,0.0,0.0
2020-02-08 18:49:11,0.254586255893575,0.29169013573076474,10.860973441601951,0.382638,85.26787421169213,29.3894,227.5599755669091,124.623,0.0,0.0
2020-02-08 18:49:12,0.25080821466819275,0.29007327920476983,7.9222795850226575,0.054711,85.21810546269975,29.3921,225.35968817484545,124.0,0.0,0.0
2020-02-08 18:49:13,0.25805833500053527,0.29174952856904873,4.746803927041048,0.382638,85.6118835974542,29.397,213.7523631637298,125.384,0.0,0.0
2020-02-08 18:49:14,0.24738031253354867,0.29658358813952956,5.866700116204562,0.054711,85.40226057537171,29.4012,222.98532798582036,125.31,0.0,0.0
2020-02-08 18:49:16,0.2523787555539624,0.2941335834786738,10.485550238126175,-0.2732159999999999,85.52867359952387,29.4001,218.2915676751702,124.31,0.0,0.0
2020-02-08 18:49:17,0.25752601710935963,0.298274003577023,4.386161607738561,0.054711,85.78837722084006,29.3955,215.959116958939,124.691,0.0,0.0
2020-02-08 18:49:18,0.243265297466249,0.29187468235224,5.439370824837768,0.054711,85.3599110250205,29.4129,241.41020907405363,124.31,0.0,0.0
2020-02-08 18:49:19,0.2576154198132028,0.2942071899210897,-3.914770745334508,0.382638,85.4647638539732,29.402,230.8133779980432,124.0,0.0,0.0
2020-02-08 18:49:20,0.25332882730102874,0.2945522437287622,2.3246276261376404,0.382638,85.68943148055844,29.402,234.6474139246921,124.691,0.0,0.0
2020-02-08 18:49:21,0.2426692200029223,0.2939878812452056,7.090511631311774,0.054711,85.3465715793992,29.4095,222.3920340432061,124.691,0.0,0.0
2020-02-08 18:49:22,0.2466770296667047,0.2955684882509653,-1.664932255838678,0.054711,85.2477541169572,29.4083,224.69854783717102,125.0,0.0,0.0
2020-02-08 18:49:23,0.25367758169979326,0.28894038905501224,-3.015010838069531,0.382638,85.38624565656639,29.4042,220.0660570873357,124.31,0.0,0.0
2020-02-08 18:49:24,0.24266085703453127,0.29285755192594487,-0.8220414763294079,-0.2732159999999999,85.30258625235115,29.3957,215.91586746361045,124.691,0.0,0.0
2020-02-08 18:49:25,0.25151141643224917,0.2870424533911823,-2.243618619122858,0.054711,85.8027822532416,29.3993,218.349372777171,125.0,0.0,0.0
2020-02-08 18:49:26,0.24744926602800718,0.2910359307623124,-2.7662078129037044,0.054711,85.72364843936589,29.387,236.68925580646402,125.0,0.0,0.0
2020-02-08 18:49:27,0.2521775046333529,0.2925056771853057,1.3601452428474654,0.054711,85.60992658647505,29.387,233.131832890381,125.0,0.0,0.0
2020-02-08 18:49:28,0.24228937192511557,0.2948502616015418,10.853308453847353,0.054711,85.76487614849093,29.3865,229.25864398036717,124.31,0.0,0.0
2020-02-08 18:49:29,0.2564860769653371,0.29910048885865886,2.975966182715769,0.054711,85.72075306963819,29.3794,227.12839921122696,125.384,0.0,0.0
2020-02-08 18:49:30,0.2582387942689084,0.29411545503418696,-3.29674287439097,-0.2732159999999999,85.31908559413165,29.3863,240.39352052023847,125.31,0.0,0.0
2020-02-08 18:49:31,0.25815952200173004,0.296152081788499,-5.477449109568694,0.054711,85.77860895790104,29.3727,215.19735288127725,124.31,0.0,0.0
2020-02-08 18:49:32,0.2543906834263068,0.29277067261890444,6.692673729635404,0.382638,85.54870259107919,29.3638,221.36120751948343,124.691,0.0,0.0
2020-02-08 18:49:33,0.24373938088503805,0.29459208750203636,0.5336081118383391,-0.2732159999999999,85.7232056859642,29.3575,223.41726148827993,125.0,0.0,0.0
2020-02-08 18:49:35,0.2545387262590285,0.286568105965494,9.162822499980182,0.054711,85.78090810870287,29.3637,236.24184384072439,125.0,0.0,0.0
2020-02-08 18:49:36,0.24192568233634412,0.2891820055167159,5.972405778934638,0.054711,85.40463470415786,29.361,242.4716154795251,125.0,0.0,0.0
2020-02-08 18:49:37,0.2418833332364391,0.29071309987860366,8.659858807507232,0.054711,85.2692804647348,29.361,220.17715281693842,125.0,0.0,0.0
2020-02-08 18:49:38,0.24706636107474883,0.2922894845517431,-1.6452115022667368,0.382638,85.34600985669204,29.3535,238.96641020388,125.691,0.0,0.0
2020-02-08 18:49:39,0.24990353623411896,0.28620787113833274,6.618038999220397,-0.2732159999999999,85.47564995439724,29.3439,237.67102983127046,125.384,0.0,0.0
2020-02-08 18:49:40,0.2547475044466978,0.2875525159906949,-1.8001732595906055,0.054711,85.73008862765587,29.3329,219.70231522883446,124.623,0.0,0.0
2020-02-08 18:49:41,0.2532499120716793,0.28950148092754396,11.467136048195309,0.054711,85.75789206049495,29.3283,224.88196524884876,124.691,0.0,0.0
2020-02-08 18:49:42,0.24916876039713784,0.2993997168269529,5.517656182991683,-0.2732159999999999,85.20217351520132,29.3199,225.18858624574642,124.31,0.0,0.0
2020-02-08 18:49:43,0.24620706554431468,0.29027845406535413,-0.6120270627417752,0.710565,85.53009034097965,29.3139,242.04775637263623,124.0,0.0,0.0
2020-02-08 18:49:44,0.2586451260513751,0.29242551869152417,-1.6930554579823958,0.382638,85.4693383831666,29.3169,218.4045352564601,123.31,0.0,0.0
2020-02-08 18:49:45,0.24882971858318656,0.2883514438502833,-3.2376556774220426,0.054711,85.34221687315446,29.3054,236.73800320275222,123.0,0.0,0.0
2020-02-08 18:49:46,0.24926304440925853,0.29425977146322646,6.662892616836007,0.054711,85.27566796742133,29.3054,222.9503702539221,120.937,0.0,0.0
2020-02-08 18:49:47,0.24431594441151447,0.2895566045031724,-2.6914600011957472,-0.2732159999999999,85.41739982299754,29.3074,234.71306757811772,121.384,0.0,0.0
2020-02-08 18:49:48,0.2551670152827337,0.2885066721462564,4.710401924164602,-0.2732159999999999,85.81138188708732,29.2912,225.49514336732454,118.57,0.0,0.0
2020-02-08 18:49:49,0.25342847827114395,0.2929175189573181,-1.7889100664322721,0.054711,85.40801899512736,29.2936,230.19066530574307,107.529,0.0,0.0
2020-02-08 18:49:50,0.24529837003924654,0.28563592088877776,6.020721437538693,0.382638,85.53532568231661,29.2862,237.73001010841764,92.9027,0.0,0.0
2020-02-08 18:49:51,0.24291925390179997,0.28566667105275434,9.0273750309288,0.382638,85.65523864474508,29.2959,236.88649357989885,71.6772,0.0,0.0
2020-02-08 18:49:52,0.2532018431728101,0.2886787323404134,8.301817722237146,0.054711,85.4343324378841,29.2857,238.7326211778626,45.0202,0.0,0.0
2020-02-08 18:49:54,0.2527550672554482,0.28608067521972425,7.96426303626577,0.054711,85.83017472063726,29.2808,214.80837551020448,18.9901,0.0,0.0
2020-02-08 18:49:55,0.24620075384522128,0.2870966087349092,-3.3006340920509962,0.382638,85.82409877122845,29.279,233.56194274584232,3.50502,0.0,0.0
2020-02-08 18:49:56,0.2578498281004168,0.2903855072326819,-5.253120180351818,0.382638,85.36153179235976,29.279,217.19159178700463,18.4152,0.0,0.0
2020-02-08 18:49:57,0.24409991641112466,0.29699258695502956,6.74756415525917,0.054711,85.52130406670304,29.2762,225.3708248904268,68.4086,0.0,0.0
2020-02-08 18:49:58,0.24893550686188387,0.2937079323043958,0.2495616710493871,0.054711,85.39348805148991,29.2748,229.30785435729194,107.573,0.0,0.0
2020-02-08 18:49:59,0.257725229785759,0.29286188253406287,1.5074676353211074,0.054711,85.38304914730209,29.2685,224.9829903226448,96.5512,0.0,0.0
2020-02-08 18:50:00,0.24871876447104288,0.2897390567440427,-6.378095698287945,-0.2732159999999999,85.22165788237596,29.2691,228.44860597496637,62.4244,0.0,0.0
2020-02-08 18:50:01,0.25248025549500497,0.29883295243291746,-1.8883368347158789,0.382638,85.59440966968356,29.2596,242.59057423956685,26.2503,0.0,0.0
2020-02-08 18:50:02,0.24833826494170924,0.2912140816645557,-6.328421186872047,0.054711,85.52483875323067,29.2605,217.0501449220418,7.23308,0.0,0.0
2020-02-08 18:50:03,0.24621718340074664,0.2867983588947468,10.290136419117298,0.054711,85.23115558755711,29.2583,233.0698651598959,0.0,0.0,0.0
2020-02-08 18:50:04,0.2584191110787543,0.29434933972211746,-2.206351494525727,0.054711,85.37901749552124,29.2583,224.7831727741327,0.0,0.0,0.0
2020-02-08 18:50:05,0.2485400871893754,0.2871794262863701,3.964175113819978,0.054711,85.78883246334532,29.2645,216.9846853991765,2.49276,0.0,0.0
2020-02-08 18:50:06,0.2568739599035882,0.290476159017255,-6.224191912355918,0.382638,85.35357761436916,29.2652,217.74756808271096,35.7686,0.0,0.0
2020-02-08 18:50:07,0.245456274451139,0.2927869989219552,6.116607713176297,0.054711,85.29195950058065,29.2623,241.18937317616513,66.7537,0.0,0.0
2020-02-08 18:50:08,0.24516659825705203,0.29801325721391675,-0.6412041389817795,0.054711,85.5162298692942,29.2609,239.12339821376452,46.99,0.0,0.0
2020-02-08 18:50:09,0.24203823837775823,0.2925894475235916,10.658343250589562,0.054711,85.8392015485569,29.2621,239.9370913571682,15.0509,0.0,0.0
2020-02-08 18:50:10,0.25270616775685595,0.29556314521071586,10.465703811836617,0.054711,85.35520053887768,29.2709,242.4425008110712,2.9033900000000004,0.0,0.0
2020-02-08 18:50:11,0.24783853957900753,0.29970296994924556,-0.5967193259217027,0.054711,85.63513684380158,29.2709,219.21772503734124,25.7646,0.0,0.0
2020-02-08 18:50:12,0.2563626663432308,0.2874309110004102,10.718128291023627,-0.2732159999999999,85.69338141052062,29.2683,223.58039720237,64.6619,0.0,0.0
2020-02-08 18:50:13,0.2496382139240052,0.2894718057803844,12.589228948718644,0.054711,85.35232507030317,29.2845,232.884918697964,42.7186,0.0,0.0
2020-02-08 18:50:14,0.2581477556236509,0.2911793316740017,9.233280424066757,0.382638,85.67163945307405,29.2652,227.38675626635344,6.3419,0.0,0.0
2020-02-08 18:50:16,0.2446924688305043,0.29156761525800495,9.615683518756564,0.054711,85.43703594232484,29.2777,225.44706182679639,1.11278,0.0,0.0
2020-02-08 18:50:17,0.2564359869630037,0.29141363738698706,-2.0960461239417634,-0.2732159999999999,85.60921195401812,29.2804,223.65073160082852,0.0,0.0,0.0
2020-02-08 18:50:18,0.25485391052454665,0.2984889708819699,4.344800320736844,0.054711,85.61000856923371,29.2947,230.64794093218578,0.0,0.0,0.0
2020-02-08 18:50:19,0.2547563482494243,0.2957308975389051,-5.668413097665235,0.054711,85.54638049212336,29.2947,230.10863508131987,0.0,0.0,0.0
2020-02-08 18:50:20,0.25602614107222865,0.2942188109628179,-5.124713716788291,0.054711,85.25641741378675,29.2864,217.82825609830195,44.9609,0.0,0.0
2020-02-08 18:50:21,0.2545861886477512,0.2899653679229544,12.642984395158068,0.054711,85.74134109245067,29.2931,227.02906048202132,29.3448,0.0,0.0
2020-02-08 18:50:22,0.25226870251722805,0.297294708179718,-0.5702118691648699,0.710565,85.40644196756521,29.2953,229.45266085661677,5.00751,0.0,0.0
2020-02-08 18:50:23,0.24375929967857096,0.29916502386128274,7.715283854963918,0.054711,85.31905204157516,29.2859,229.95128152851782,0.0,0.0,0.0
2020-02-08 18:50:24,0.242062170697961,0.2972577763315918,8.864735589212447,-0.2732159999999999,85.22418868134129,29.2953,219.27085743892698,0.0,0.0,0.0
2020-02-08 18:50:25,0.25733381097524916,0.285579774514275,9.874185674116527,0.382638,85.5822565893426,29.2975,235.05114325517522,3.3236800000000004,0.0,0.0
2020-02-08 18:50:26,0.2521041791117357,0.2946248196162371,12.618134184969106,0.382638,85.6386704219232,29.2879,213.78777037437342,58.207,0.0,0.0
2020-02-08 18:50:27,0.25519671787663856,0.28628604384564244,-2.2437000449459625,0.054711,85.20844532526961,29.2876,223.56238352017593,43.3835,0.0,0.0
2020-02-08 18:50:28,0.24978111786483834,0.2892278214315267,-6.197234842912421,0.054711,85.5309662841586,29.2888,236.17621681164775,12.797,0.0,0.0
2020-02-08 18:50:29,0.2435197061795294,0.2864055735134655,1.0916700660306478,0.054711,85.34507296933165,29.2888,229.76167947229837,0.0,0.0,0.0
2020-02-08 18:50:30,0.2436551345127792,0.2941602557464079,-4.433587248319451,0.054711,85.61758697000546,29.2905,220.78480045553877,0.0,0.0,0.0
2020-02-08 18:50:31,0.2532889353891599,0.29533989791731563,-6.549550997800985,0.054711,85.31114233505413,29.2785,233.64801265795506,0.0,0.0,0.0
2020-02-08 18:50:32,0.24890062678873104,0.2871886766189618,0.09388580662867918,0.054711,85.64737506090448,29.283,229.8654064881121,0.8309209999999999,0.0,0.0
2020-02-08 18:50:33,0.24495032875102687,0.2910263498796983,8.414107372605942,-0.2732159999999999,85.44937180829554,29.283,236.65158352281014,7.49896,0.0,0.0
2020-02-08 18:50:34,0.24995427467033235,0.2920578596212603,4.137995274128704,0.054711,85.80735955281915,29.275,234.83627122340206,54.2415,0.0,0.0
